FrameNumber,Timestamp,NumPeople,Filename
387,15.480,2,"dataset/video_2/JPEGS/LeftBag0387.jpg"
388,15.520,2,"dataset/video_2/JPEGS/LeftBag0388.jpg"
389,15.560,2,"dataset/video_2/JPEGS/LeftBag0389.jpg"
390,15.600,2,"dataset/video_2/JPEGS/LeftBag0390.jpg"
391,15.640,2,"dataset/video_2/JPEGS/LeftBag0391.jpg"
392,15.680,2,"dataset/video_2/JPEGS/LeftBag0392.jpg"
393,15.720,2,"dataset/video_2/JPEGS/LeftBag0393.jpg"
394,15.760,2,"dataset/video_2/JPEGS/LeftBag0394.jpg"
395,15.800,2,"dataset/video_2/JPEGS/LeftBag0395.jpg"
396,15.840,2,"dataset/video_2/JPEGS/LeftBag0396.jpg"
397,15.880,2,"dataset/video_2/JPEGS/LeftBag0397.jpg"
398,15.920,2,"dataset/video_2/JPEGS/LeftBag0398.jpg"
399,15.960,2,"dataset/video_2/JPEGS/LeftBag0399.jpg"
400,16.000,2,"dataset/video_2/JPEGS/LeftBag0400.jpg"
401,16.040,2,"dataset/video_2/JPEGS/LeftBag0401.jpg"
402,16.080,2,"dataset/video_2/JPEGS/LeftBag0402.jpg"
403,16.120,2,"dataset/video_2/JPEGS/LeftBag0403.jpg"
404,16.160,2,"dataset/video_2/JPEGS/LeftBag0404.jpg"
405,16.200,2,"dataset/video_2/JPEGS/LeftBag0405.jpg"
406,16.240,2,"dataset/video_2/JPEGS/LeftBag0406.jpg"
407,16.280,2,"dataset/video_2/JPEGS/LeftBag0407.jpg"
408,16.320,2,"dataset/video_2/JPEGS/LeftBag0408.jpg"
409,16.360,2,"dataset/video_2/JPEGS/LeftBag0409.jpg"
410,16.400,2,"dataset/video_2/JPEGS/LeftBag0410.jpg"
411,16.440,2,"dataset/video_2/JPEGS/LeftBag0411.jpg"
412,16.480,2,"dataset/video_2/JPEGS/LeftBag0412.jpg"
413,16.520,2,"dataset/video_2/JPEGS/LeftBag0413.jpg"
414,16.560,2,"dataset/video_2/JPEGS/LeftBag0414.jpg"
415,16.600,2,"dataset/video_2/JPEGS/LeftBag0415.jpg"
416,16.640,2,"dataset/video_2/JPEGS/LeftBag0416.jpg"
417,16.680,2,"dataset/video_2/JPEGS/LeftBag0417.jpg"
418,16.720,2,"dataset/video_2/JPEGS/LeftBag0418.jpg"
419,16.760,2,"dataset/video_2/JPEGS/LeftBag0419.jpg"
420,16.800,2,"dataset/video_2/JPEGS/LeftBag0420.jpg"
421,16.840,2,"dataset/video_2/JPEGS/LeftBag0421.jpg"
422,16.880,2,"dataset/video_2/JPEGS/LeftBag0422.jpg"
423,16.920,2,"dataset/video_2/JPEGS/LeftBag0423.jpg"
424,16.960,2,"dataset/video_2/JPEGS/LeftBag0424.jpg"
425,17.000,2,"dataset/video_2/JPEGS/LeftBag0425.jpg"
426,17.040,2,"dataset/video_2/JPEGS/LeftBag0426.jpg"
427,17.080,2,"dataset/video_2/JPEGS/LeftBag0427.jpg"
428,17.120,2,"dataset/video_2/JPEGS/LeftBag0428.jpg"
429,17.160,2,"dataset/video_2/JPEGS/LeftBag0429.jpg"
430,17.200,2,"dataset/video_2/JPEGS/LeftBag0430.jpg"
431,17.240,2,"dataset/video_2/JPEGS/LeftBag0431.jpg"
432,17.280,2,"dataset/video_2/JPEGS/LeftBag0432.jpg"
433,17.320,2,"dataset/video_2/JPEGS/LeftBag0433.jpg"
434,17.360,2,"dataset/video_2/JPEGS/LeftBag0434.jpg"
435,17.400,2,"dataset/video_2/JPEGS/LeftBag0435.jpg"
436,17.440,2,"dataset/video_2/JPEGS/LeftBag0436.jpg"
437,17.480,2,"dataset/video_2/JPEGS/LeftBag0437.jpg"
438,17.520,2,"dataset/video_2/JPEGS/LeftBag0438.jpg"
439,17.560,2,"dataset/video_2/JPEGS/LeftBag0439.jpg"
440,17.600,2,"dataset/video_2/JPEGS/LeftBag0440.jpg"
441,17.640,2,"dataset/video_2/JPEGS/LeftBag0441.jpg"
442,17.680,2,"dataset/video_2/JPEGS/LeftBag0442.jpg"
443,17.720,2,"dataset/video_2/JPEGS/LeftBag0443.jpg"
444,17.760,2,"dataset/video_2/JPEGS/LeftBag0444.jpg"
445,17.800,2,"dataset/video_2/JPEGS/LeftBag0445.jpg"
446,17.840,2,"dataset/video_2/JPEGS/LeftBag0446.jpg"
447,17.880,2,"dataset/video_2/JPEGS/LeftBag0447.jpg"
448,17.920,2,"dataset/video_2/JPEGS/LeftBag0448.jpg"
449,17.960,2,"dataset/video_2/JPEGS/LeftBag0449.jpg"
450,18.000,2,"dataset/video_2/JPEGS/LeftBag0450.jpg"
451,18.040,2,"dataset/video_2/JPEGS/LeftBag0451.jpg"
452,18.080,2,"dataset/video_2/JPEGS/LeftBag0452.jpg"
453,18.120,2,"dataset/video_2/JPEGS/LeftBag0453.jpg"
454,18.160,2,"dataset/video_2/JPEGS/LeftBag0454.jpg"
455,18.200,2,"dataset/video_2/JPEGS/LeftBag0455.jpg"
456,18.240,2,"dataset/video_2/JPEGS/LeftBag0456.jpg"
457,18.280,2,"dataset/video_2/JPEGS/LeftBag0457.jpg"
458,18.320,2,"dataset/video_2/JPEGS/LeftBag0458.jpg"
459,18.360,2,"dataset/video_2/JPEGS/LeftBag0459.jpg"
460,18.400,2,"dataset/video_2/JPEGS/LeftBag0460.jpg"
461,18.440,2,"dataset/video_2/JPEGS/LeftBag0461.jpg"
462,18.480,2,"dataset/video_2/JPEGS/LeftBag0462.jpg"
463,18.520,2,"dataset/video_2/JPEGS/LeftBag0463.jpg"
464,18.560,2,"dataset/video_2/JPEGS/LeftBag0464.jpg"
465,18.600,2,"dataset/video_2/JPEGS/LeftBag0465.jpg"
466,18.640,2,"dataset/video_2/JPEGS/LeftBag0466.jpg"
467,18.680,2,"dataset/video_2/JPEGS/LeftBag0467.jpg"
468,18.720,2,"dataset/video_2/JPEGS/LeftBag0468.jpg"
469,18.760,2,"dataset/video_2/JPEGS/LeftBag0469.jpg"
470,18.800,2,"dataset/video_2/JPEGS/LeftBag0470.jpg"
471,18.840,2,"dataset/video_2/JPEGS/LeftBag0471.jpg"
472,18.880,2,"dataset/video_2/JPEGS/LeftBag0472.jpg"
473,18.920,2,"dataset/video_2/JPEGS/LeftBag0473.jpg"
474,18.960,2,"dataset/video_2/JPEGS/LeftBag0474.jpg"
475,19.000,2,"dataset/video_2/JPEGS/LeftBag0475.jpg"
476,19.040,2,"dataset/video_2/JPEGS/LeftBag0476.jpg"
477,19.080,2,"dataset/video_2/JPEGS/LeftBag0477.jpg"
478,19.120,2,"dataset/video_2/JPEGS/LeftBag0478.jpg"
479,19.160,2,"dataset/video_2/JPEGS/LeftBag0479.jpg"
480,19.200,2,"dataset/video_2/JPEGS/LeftBag0480.jpg"
481,19.240,2,"dataset/video_2/JPEGS/LeftBag0481.jpg"
482,19.280,2,"dataset/video_2/JPEGS/LeftBag0482.jpg"
483,19.320,2,"dataset/video_2/JPEGS/LeftBag0483.jpg"
484,19.360,2,"dataset/video_2/JPEGS/LeftBag0484.jpg"
485,19.400,2,"dataset/video_2/JPEGS/LeftBag0485.jpg"
486,19.440,2,"dataset/video_2/JPEGS/LeftBag0486.jpg"
487,19.480,2,"dataset/video_2/JPEGS/LeftBag0487.jpg"
488,19.520,2,"dataset/video_2/JPEGS/LeftBag0488.jpg"
489,19.560,2,"dataset/video_2/JPEGS/LeftBag0489.jpg"
490,19.600,2,"dataset/video_2/JPEGS/LeftBag0490.jpg"
491,19.640,2,"dataset/video_2/JPEGS/LeftBag0491.jpg"
492,19.680,2,"dataset/video_2/JPEGS/LeftBag0492.jpg"
493,19.720,2,"dataset/video_2/JPEGS/LeftBag0493.jpg"
494,19.760,2,"dataset/video_2/JPEGS/LeftBag0494.jpg"
495,19.800,2,"dataset/video_2/JPEGS/LeftBag0495.jpg"
496,19.840,2,"dataset/video_2/JPEGS/LeftBag0496.jpg"
497,19.880,2,"dataset/video_2/JPEGS/LeftBag0497.jpg"
498,19.920,2,"dataset/video_2/JPEGS/LeftBag0498.jpg"
499,19.960,2,"dataset/video_2/JPEGS/LeftBag0499.jpg"
500,20.000,2,"dataset/video_2/JPEGS/LeftBag0500.jpg"
501,20.040,2,"dataset/video_2/JPEGS/LeftBag0501.jpg"
502,20.080,2,"dataset/video_2/JPEGS/LeftBag0502.jpg"
503,20.120,2,"dataset/video_2/JPEGS/LeftBag0503.jpg"
504,20.160,2,"dataset/video_2/JPEGS/LeftBag0504.jpg"
505,20.200,2,"dataset/video_2/JPEGS/LeftBag0505.jpg"
506,20.240,2,"dataset/video_2/JPEGS/LeftBag0506.jpg"
507,20.280,2,"dataset/video_2/JPEGS/LeftBag0507.jpg"
508,20.320,2,"dataset/video_2/JPEGS/LeftBag0508.jpg"
509,20.360,2,"dataset/video_2/JPEGS/LeftBag0509.jpg"
510,20.400,2,"dataset/video_2/JPEGS/LeftBag0510.jpg"
511,20.440,2,"dataset/video_2/JPEGS/LeftBag0511.jpg"
512,20.480,2,"dataset/video_2/JPEGS/LeftBag0512.jpg"
513,20.520,2,"dataset/video_2/JPEGS/LeftBag0513.jpg"
514,20.560,2,"dataset/video_2/JPEGS/LeftBag0514.jpg"
515,20.600,2,"dataset/video_2/JPEGS/LeftBag0515.jpg"
516,20.640,2,"dataset/video_2/JPEGS/LeftBag0516.jpg"
517,20.680,1,"dataset/video_2/JPEGS/LeftBag0517.jpg"
518,20.720,1,"dataset/video_2/JPEGS/LeftBag0518.jpg"
519,20.760,1,"dataset/video_2/JPEGS/LeftBag0519.jpg"
520,20.800,1,"dataset/video_2/JPEGS/LeftBag0520.jpg"
521,20.840,1,"dataset/video_2/JPEGS/LeftBag0521.jpg"
522,20.880,1,"dataset/video_2/JPEGS/LeftBag0522.jpg"
523,20.920,1,"dataset/video_2/JPEGS/LeftBag0523.jpg"
524,20.960,1,"dataset/video_2/JPEGS/LeftBag0524.jpg"
525,21.000,1,"dataset/video_2/JPEGS/LeftBag0525.jpg"
526,21.040,1,"dataset/video_2/JPEGS/LeftBag0526.jpg"
527,21.080,1,"dataset/video_2/JPEGS/LeftBag0527.jpg"
528,21.120,1,"dataset/video_2/JPEGS/LeftBag0528.jpg"
529,21.160,1,"dataset/video_2/JPEGS/LeftBag0529.jpg"
530,21.200,1,"dataset/video_2/JPEGS/LeftBag0530.jpg"
531,21.240,1,"dataset/video_2/JPEGS/LeftBag0531.jpg"
532,21.280,1,"dataset/video_2/JPEGS/LeftBag0532.jpg"
533,21.320,1,"dataset/video_2/JPEGS/LeftBag0533.jpg"
534,21.360,1,"dataset/video_2/JPEGS/LeftBag0534.jpg"
535,21.400,1,"dataset/video_2/JPEGS/LeftBag0535.jpg"
536,21.440,1,"dataset/video_2/JPEGS/LeftBag0536.jpg"
537,21.480,1,"dataset/video_2/JPEGS/LeftBag0537.jpg"
538,21.520,1,"dataset/video_2/JPEGS/LeftBag0538.jpg"
539,21.560,1,"dataset/video_2/JPEGS/LeftBag0539.jpg"
540,21.600,1,"dataset/video_2/JPEGS/LeftBag0540.jpg"
541,21.640,1,"dataset/video_2/JPEGS/LeftBag0541.jpg"
542,21.680,1,"dataset/video_2/JPEGS/LeftBag0542.jpg"
543,21.720,1,"dataset/video_2/JPEGS/LeftBag0543.jpg"
544,21.760,1,"dataset/video_2/JPEGS/LeftBag0544.jpg"
545,21.800,1,"dataset/video_2/JPEGS/LeftBag0545.jpg"
546,21.840,1,"dataset/video_2/JPEGS/LeftBag0546.jpg"
547,21.880,1,"dataset/video_2/JPEGS/LeftBag0547.jpg"
548,21.920,1,"dataset/video_2/JPEGS/LeftBag0548.jpg"
549,21.960,1,"dataset/video_2/JPEGS/LeftBag0549.jpg"
550,22.000,1,"dataset/video_2/JPEGS/LeftBag0550.jpg"
551,22.040,1,"dataset/video_2/JPEGS/LeftBag0551.jpg"
552,22.080,1,"dataset/video_2/JPEGS/LeftBag0552.jpg"
553,22.120,1,"dataset/video_2/JPEGS/LeftBag0553.jpg"
554,22.160,1,"dataset/video_2/JPEGS/LeftBag0554.jpg"
555,22.200,1,"dataset/video_2/JPEGS/LeftBag0555.jpg"
556,22.240,1,"dataset/video_2/JPEGS/LeftBag0556.jpg"
557,22.280,1,"dataset/video_2/JPEGS/LeftBag0557.jpg"
558,22.320,1,"dataset/video_2/JPEGS/LeftBag0558.jpg"
559,22.360,1,"dataset/video_2/JPEGS/LeftBag0559.jpg"
560,22.400,1,"dataset/video_2/JPEGS/LeftBag0560.jpg"
561,22.440,1,"dataset/video_2/JPEGS/LeftBag0561.jpg"
562,22.480,1,"dataset/video_2/JPEGS/LeftBag0562.jpg"
563,22.520,1,"dataset/video_2/JPEGS/LeftBag0563.jpg"
564,22.560,1,"dataset/video_2/JPEGS/LeftBag0564.jpg"
565,22.600,1,"dataset/video_2/JPEGS/LeftBag0565.jpg"
566,22.640,1,"dataset/video_2/JPEGS/LeftBag0566.jpg"
567,22.680,1,"dataset/video_2/JPEGS/LeftBag0567.jpg"
568,22.720,1,"dataset/video_2/JPEGS/LeftBag0568.jpg"
569,22.760,1,"dataset/video_2/JPEGS/LeftBag0569.jpg"
570,22.800,1,"dataset/video_2/JPEGS/LeftBag0570.jpg"
571,22.840,1,"dataset/video_2/JPEGS/LeftBag0571.jpg"
572,22.880,1,"dataset/video_2/JPEGS/LeftBag0572.jpg"
573,22.920,1,"dataset/video_2/JPEGS/LeftBag0573.jpg"
574,22.960,1,"dataset/video_2/JPEGS/LeftBag0574.jpg"
575,23.000,1,"dataset/video_2/JPEGS/LeftBag0575.jpg"
576,23.040,1,"dataset/video_2/JPEGS/LeftBag0576.jpg"
577,23.080,1,"dataset/video_2/JPEGS/LeftBag0577.jpg"
578,23.120,1,"dataset/video_2/JPEGS/LeftBag0578.jpg"
579,23.160,1,"dataset/video_2/JPEGS/LeftBag0579.jpg"
580,23.200,1,"dataset/video_2/JPEGS/LeftBag0580.jpg"
581,23.240,1,"dataset/video_2/JPEGS/LeftBag0581.jpg"
582,23.280,1,"dataset/video_2/JPEGS/LeftBag0582.jpg"
583,23.320,1,"dataset/video_2/JPEGS/LeftBag0583.jpg"
584,23.360,1,"dataset/video_2/JPEGS/LeftBag0584.jpg"
585,23.400,0,"dataset/video_2/JPEGS/LeftBag0585.jpg"
586,23.440,0,"dataset/video_2/JPEGS/LeftBag0586.jpg"
587,23.480,0,"dataset/video_2/JPEGS/LeftBag0587.jpg"
588,23.520,0,"dataset/video_2/JPEGS/LeftBag0588.jpg"
589,23.560,0,"dataset/video_2/JPEGS/LeftBag0589.jpg"
590,23.600,0,"dataset/video_2/JPEGS/LeftBag0590.jpg"
591,23.640,0,"dataset/video_2/JPEGS/LeftBag0591.jpg"
592,23.680,0,"dataset/video_2/JPEGS/LeftBag0592.jpg"
593,23.720,0,"dataset/video_2/JPEGS/LeftBag0593.jpg"
594,23.760,0,"dataset/video_2/JPEGS/LeftBag0594.jpg"
595,23.800,0,"dataset/video_2/JPEGS/LeftBag0595.jpg"
596,23.840,0,"dataset/video_2/JPEGS/LeftBag0596.jpg"
597,23.880,0,"dataset/video_2/JPEGS/LeftBag0597.jpg"
598,23.920,0,"dataset/video_2/JPEGS/LeftBag0598.jpg"
599,23.960,0,"dataset/video_2/JPEGS/LeftBag0599.jpg"
600,24.000,0,"dataset/video_2/JPEGS/LeftBag0600.jpg"
601,24.040,0,"dataset/video_2/JPEGS/LeftBag0601.jpg"
602,24.080,0,"dataset/video_2/JPEGS/LeftBag0602.jpg"
603,24.120,0,"dataset/video_2/JPEGS/LeftBag0603.jpg"
604,24.160,0,"dataset/video_2/JPEGS/LeftBag0604.jpg"
605,24.200,0,"dataset/video_2/JPEGS/LeftBag0605.jpg"
606,24.240,0,"dataset/video_2/JPEGS/LeftBag0606.jpg"
607,24.280,0,"dataset/video_2/JPEGS/LeftBag0607.jpg"
608,24.320,0,"dataset/video_2/JPEGS/LeftBag0608.jpg"
609,24.360,0,"dataset/video_2/JPEGS/LeftBag0609.jpg"
610,24.400,0,"dataset/video_2/JPEGS/LeftBag0610.jpg"
611,24.440,0,"dataset/video_2/JPEGS/LeftBag0611.jpg"
612,24.480,0,"dataset/video_2/JPEGS/LeftBag0612.jpg"
613,24.520,0,"dataset/video_2/JPEGS/LeftBag0613.jpg"
614,24.560,0,"dataset/video_2/JPEGS/LeftBag0614.jpg"
615,24.600,0,"dataset/video_2/JPEGS/LeftBag0615.jpg"
616,24.640,0,"dataset/video_2/JPEGS/LeftBag0616.jpg"
617,24.680,0,"dataset/video_2/JPEGS/LeftBag0617.jpg"
618,24.720,0,"dataset/video_2/JPEGS/LeftBag0618.jpg"
619,24.760,0,"dataset/video_2/JPEGS/LeftBag0619.jpg"
620,24.800,0,"dataset/video_2/JPEGS/LeftBag0620.jpg"
621,24.840,0,"dataset/video_2/JPEGS/LeftBag0621.jpg"
622,24.880,0,"dataset/video_2/JPEGS/LeftBag0622.jpg"
623,24.920,0,"dataset/video_2/JPEGS/LeftBag0623.jpg"
624,24.960,0,"dataset/video_2/JPEGS/LeftBag0624.jpg"
625,25.000,0,"dataset/video_2/JPEGS/LeftBag0625.jpg"
626,25.040,0,"dataset/video_2/JPEGS/LeftBag0626.jpg"
627,25.080,0,"dataset/video_2/JPEGS/LeftBag0627.jpg"
628,25.120,0,"dataset/video_2/JPEGS/LeftBag0628.jpg"
629,25.160,0,"dataset/video_2/JPEGS/LeftBag0629.jpg"
630,25.200,0,"dataset/video_2/JPEGS/LeftBag0630.jpg"
631,25.240,0,"dataset/video_2/JPEGS/LeftBag0631.jpg"
632,25.280,0,"dataset/video_2/JPEGS/LeftBag0632.jpg"
633,25.320,0,"dataset/video_2/JPEGS/LeftBag0633.jpg"
634,25.360,0,"dataset/video_2/JPEGS/LeftBag0634.jpg"
635,25.400,0,"dataset/video_2/JPEGS/LeftBag0635.jpg"
636,25.440,0,"dataset/video_2/JPEGS/LeftBag0636.jpg"
637,25.480,0,"dataset/video_2/JPEGS/LeftBag0637.jpg"
638,25.520,0,"dataset/video_2/JPEGS/LeftBag0638.jpg"
639,25.560,0,"dataset/video_2/JPEGS/LeftBag0639.jpg"
640,25.600,0,"dataset/video_2/JPEGS/LeftBag0640.jpg"
641,25.640,0,"dataset/video_2/JPEGS/LeftBag0641.jpg"
642,25.680,0,"dataset/video_2/JPEGS/LeftBag0642.jpg"
643,25.720,0,"dataset/video_2/JPEGS/LeftBag0643.jpg"
644,25.760,0,"dataset/video_2/JPEGS/LeftBag0644.jpg"
645,25.800,0,"dataset/video_2/JPEGS/LeftBag0645.jpg"
646,25.840,0,"dataset/video_2/JPEGS/LeftBag0646.jpg"
647,25.880,0,"dataset/video_2/JPEGS/LeftBag0647.jpg"
648,25.920,0,"dataset/video_2/JPEGS/LeftBag0648.jpg"
649,25.960,0,"dataset/video_2/JPEGS/LeftBag0649.jpg"
650,26.000,0,"dataset/video_2/JPEGS/LeftBag0650.jpg"
651,26.040,0,"dataset/video_2/JPEGS/LeftBag0651.jpg"
652,26.080,0,"dataset/video_2/JPEGS/LeftBag0652.jpg"
653,26.120,0,"dataset/video_2/JPEGS/LeftBag0653.jpg"
654,26.160,0,"dataset/video_2/JPEGS/LeftBag0654.jpg"
655,26.200,0,"dataset/video_2/JPEGS/LeftBag0655.jpg"
656,26.240,0,"dataset/video_2/JPEGS/LeftBag0656.jpg"
657,26.280,0,"dataset/video_2/JPEGS/LeftBag0657.jpg"
658,26.320,0,"dataset/video_2/JPEGS/LeftBag0658.jpg"
659,26.360,0,"dataset/video_2/JPEGS/LeftBag0659.jpg"
660,26.400,0,"dataset/video_2/JPEGS/LeftBag0660.jpg"
661,26.440,0,"dataset/video_2/JPEGS/LeftBag0661.jpg"
662,26.480,0,"dataset/video_2/JPEGS/LeftBag0662.jpg"
663,26.520,0,"dataset/video_2/JPEGS/LeftBag0663.jpg"
664,26.560,0,"dataset/video_2/JPEGS/LeftBag0664.jpg"
665,26.600,0,"dataset/video_2/JPEGS/LeftBag0665.jpg"
666,26.640,0,"dataset/video_2/JPEGS/LeftBag0666.jpg"
667,26.680,0,"dataset/video_2/JPEGS/LeftBag0667.jpg"
668,26.720,0,"dataset/video_2/JPEGS/LeftBag0668.jpg"
669,26.760,0,"dataset/video_2/JPEGS/LeftBag0669.jpg"
670,26.800,0,"dataset/video_2/JPEGS/LeftBag0670.jpg"
671,26.840,0,"dataset/video_2/JPEGS/LeftBag0671.jpg"
672,26.880,0,"dataset/video_2/JPEGS/LeftBag0672.jpg"
673,26.920,0,"dataset/video_2/JPEGS/LeftBag0673.jpg"
674,26.960,0,"dataset/video_2/JPEGS/LeftBag0674.jpg"
675,27.000,0,"dataset/video_2/JPEGS/LeftBag0675.jpg"
676,27.040,0,"dataset/video_2/JPEGS/LeftBag0676.jpg"
677,27.080,0,"dataset/video_2/JPEGS/LeftBag0677.jpg"
678,27.120,0,"dataset/video_2/JPEGS/LeftBag0678.jpg"
679,27.160,0,"dataset/video_2/JPEGS/LeftBag0679.jpg"
680,27.200,0,"dataset/video_2/JPEGS/LeftBag0680.jpg"
681,27.240,0,"dataset/video_2/JPEGS/LeftBag0681.jpg"
682,27.280,0,"dataset/video_2/JPEGS/LeftBag0682.jpg"
683,27.320,0,"dataset/video_2/JPEGS/LeftBag0683.jpg"
684,27.360,0,"dataset/video_2/JPEGS/LeftBag0684.jpg"
685,27.400,0,"dataset/video_2/JPEGS/LeftBag0685.jpg"
686,27.440,0,"dataset/video_2/JPEGS/LeftBag0686.jpg"
687,27.480,0,"dataset/video_2/JPEGS/LeftBag0687.jpg"
688,27.520,0,"dataset/video_2/JPEGS/LeftBag0688.jpg"
689,27.560,0,"dataset/video_2/JPEGS/LeftBag0689.jpg"
690,27.600,0,"dataset/video_2/JPEGS/LeftBag0690.jpg"
691,27.640,0,"dataset/video_2/JPEGS/LeftBag0691.jpg"
692,27.680,0,"dataset/video_2/JPEGS/LeftBag0692.jpg"
693,27.720,0,"dataset/video_2/JPEGS/LeftBag0693.jpg"
694,27.760,0,"dataset/video_2/JPEGS/LeftBag0694.jpg"
695,27.800,0,"dataset/video_2/JPEGS/LeftBag0695.jpg"
696,27.840,0,"dataset/video_2/JPEGS/LeftBag0696.jpg"
697,27.880,0,"dataset/video_2/JPEGS/LeftBag0697.jpg"
698,27.920,0,"dataset/video_2/JPEGS/LeftBag0698.jpg"
699,27.960,0,"dataset/video_2/JPEGS/LeftBag0699.jpg"
700,28.000,0,"dataset/video_2/JPEGS/LeftBag0700.jpg"
701,28.040,0,"dataset/video_2/JPEGS/LeftBag0701.jpg"
702,28.080,0,"dataset/video_2/JPEGS/LeftBag0702.jpg"
703,28.120,0,"dataset/video_2/JPEGS/LeftBag0703.jpg"
704,28.160,0,"dataset/video_2/JPEGS/LeftBag0704.jpg"
705,28.200,0,"dataset/video_2/JPEGS/LeftBag0705.jpg"
706,28.240,0,"dataset/video_2/JPEGS/LeftBag0706.jpg"
707,28.280,0,"dataset/video_2/JPEGS/LeftBag0707.jpg"
708,28.320,0,"dataset/video_2/JPEGS/LeftBag0708.jpg"
709,28.360,0,"dataset/video_2/JPEGS/LeftBag0709.jpg"
710,28.400,0,"dataset/video_2/JPEGS/LeftBag0710.jpg"
711,28.440,0,"dataset/video_2/JPEGS/LeftBag0711.jpg"
712,28.480,0,"dataset/video_2/JPEGS/LeftBag0712.jpg"
713,28.520,0,"dataset/video_2/JPEGS/LeftBag0713.jpg"
714,28.560,0,"dataset/video_2/JPEGS/LeftBag0714.jpg"
715,28.600,0,"dataset/video_2/JPEGS/LeftBag0715.jpg"
716,28.640,0,"dataset/video_2/JPEGS/LeftBag0716.jpg"
717,28.680,0,"dataset/video_2/JPEGS/LeftBag0717.jpg"
718,28.720,0,"dataset/video_2/JPEGS/LeftBag0718.jpg"
719,28.760,0,"dataset/video_2/JPEGS/LeftBag0719.jpg"
720,28.800,0,"dataset/video_2/JPEGS/LeftBag0720.jpg"
721,28.840,0,"dataset/video_2/JPEGS/LeftBag0721.jpg"
722,28.880,0,"dataset/video_2/JPEGS/LeftBag0722.jpg"
723,28.920,0,"dataset/video_2/JPEGS/LeftBag0723.jpg"
724,28.960,0,"dataset/video_2/JPEGS/LeftBag0724.jpg"
725,29.000,0,"dataset/video_2/JPEGS/LeftBag0725.jpg"
726,29.040,0,"dataset/video_2/JPEGS/LeftBag0726.jpg"
727,29.080,0,"dataset/video_2/JPEGS/LeftBag0727.jpg"
728,29.120,0,"dataset/video_2/JPEGS/LeftBag0728.jpg"
729,29.160,0,"dataset/video_2/JPEGS/LeftBag0729.jpg"
730,29.200,0,"dataset/video_2/JPEGS/LeftBag0730.jpg"
731,29.240,0,"dataset/video_2/JPEGS/LeftBag0731.jpg"
732,29.280,0,"dataset/video_2/JPEGS/LeftBag0732.jpg"
733,29.320,0,"dataset/video_2/JPEGS/LeftBag0733.jpg"
734,29.360,0,"dataset/video_2/JPEGS/LeftBag0734.jpg"
735,29.400,0,"dataset/video_2/JPEGS/LeftBag0735.jpg"
736,29.440,0,"dataset/video_2/JPEGS/LeftBag0736.jpg"
737,29.480,0,"dataset/video_2/JPEGS/LeftBag0737.jpg"
738,29.520,0,"dataset/video_2/JPEGS/LeftBag0738.jpg"
739,29.560,0,"dataset/video_2/JPEGS/LeftBag0739.jpg"
740,29.600,0,"dataset/video_2/JPEGS/LeftBag0740.jpg"
741,29.640,0,"dataset/video_2/JPEGS/LeftBag0741.jpg"
742,29.680,0,"dataset/video_2/JPEGS/LeftBag0742.jpg"
743,29.720,0,"dataset/video_2/JPEGS/LeftBag0743.jpg"
744,29.760,0,"dataset/video_2/JPEGS/LeftBag0744.jpg"
745,29.800,0,"dataset/video_2/JPEGS/LeftBag0745.jpg"
746,29.840,0,"dataset/video_2/JPEGS/LeftBag0746.jpg"
747,29.880,0,"dataset/video_2/JPEGS/LeftBag0747.jpg"
748,29.920,0,"dataset/video_2/JPEGS/LeftBag0748.jpg"
749,29.960,0,"dataset/video_2/JPEGS/LeftBag0749.jpg"
750,30.000,0,"dataset/video_2/JPEGS/LeftBag0750.jpg"
751,30.040,0,"dataset/video_2/JPEGS/LeftBag0751.jpg"
752,30.080,0,"dataset/video_2/JPEGS/LeftBag0752.jpg"
753,30.120,0,"dataset/video_2/JPEGS/LeftBag0753.jpg"
754,30.160,0,"dataset/video_2/JPEGS/LeftBag0754.jpg"
755,30.200,0,"dataset/video_2/JPEGS/LeftBag0755.jpg"
756,30.240,0,"dataset/video_2/JPEGS/LeftBag0756.jpg"
757,30.280,1,"dataset/video_2/JPEGS/LeftBag0757.jpg"
758,30.320,1,"dataset/video_2/JPEGS/LeftBag0758.jpg"
759,30.360,1,"dataset/video_2/JPEGS/LeftBag0759.jpg"
760,30.400,1,"dataset/video_2/JPEGS/LeftBag0760.jpg"
761,30.440,1,"dataset/video_2/JPEGS/LeftBag0761.jpg"
762,30.480,1,"dataset/video_2/JPEGS/LeftBag0762.jpg"
763,30.520,1,"dataset/video_2/JPEGS/LeftBag0763.jpg"
764,30.560,1,"dataset/video_2/JPEGS/LeftBag0764.jpg"
765,30.600,1,"dataset/video_2/JPEGS/LeftBag0765.jpg"
766,30.640,1,"dataset/video_2/JPEGS/LeftBag0766.jpg"
767,30.680,1,"dataset/video_2/JPEGS/LeftBag0767.jpg"
768,30.720,1,"dataset/video_2/JPEGS/LeftBag0768.jpg"
769,30.760,1,"dataset/video_2/JPEGS/LeftBag0769.jpg"
770,30.800,1,"dataset/video_2/JPEGS/LeftBag0770.jpg"
771,30.840,1,"dataset/video_2/JPEGS/LeftBag0771.jpg"
772,30.880,1,"dataset/video_2/JPEGS/LeftBag0772.jpg"
773,30.920,1,"dataset/video_2/JPEGS/LeftBag0773.jpg"
774,30.960,1,"dataset/video_2/JPEGS/LeftBag0774.jpg"
