FrameNumber,Timestamp,NumPeople,Filename
410,16.400,3,"dataset/video_3/JPEGS/Walk1410.jpg"
411,16.440,3,"dataset/video_3/JPEGS/Walk1411.jpg"
412,16.480,3,"dataset/video_3/JPEGS/Walk1412.jpg"
413,16.520,3,"dataset/video_3/JPEGS/Walk1413.jpg"
414,16.560,3,"dataset/video_3/JPEGS/Walk1414.jpg"
415,16.600,3,"dataset/video_3/JPEGS/Walk1415.jpg"
416,16.640,3,"dataset/video_3/JPEGS/Walk1416.jpg"
417,16.680,3,"dataset/video_3/JPEGS/Walk1417.jpg"
418,16.720,3,"dataset/video_3/JPEGS/Walk1418.jpg"
419,16.760,3,"dataset/video_3/JPEGS/Walk1419.jpg"
420,16.800,3,"dataset/video_3/JPEGS/Walk1420.jpg"
421,16.840,3,"dataset/video_3/JPEGS/Walk1421.jpg"
422,16.880,3,"dataset/video_3/JPEGS/Walk1422.jpg"
423,16.920,3,"dataset/video_3/JPEGS/Walk1423.jpg"
424,16.960,3,"dataset/video_3/JPEGS/Walk1424.jpg"
425,17.000,3,"dataset/video_3/JPEGS/Walk1425.jpg"
426,17.040,3,"dataset/video_3/JPEGS/Walk1426.jpg"
427,17.080,3,"dataset/video_3/JPEGS/Walk1427.jpg"
428,17.120,3,"dataset/video_3/JPEGS/Walk1428.jpg"
429,17.160,3,"dataset/video_3/JPEGS/Walk1429.jpg"
430,17.200,3,"dataset/video_3/JPEGS/Walk1430.jpg"
431,17.240,3,"dataset/video_3/JPEGS/Walk1431.jpg"
432,17.280,3,"dataset/video_3/JPEGS/Walk1432.jpg"
433,17.320,3,"dataset/video_3/JPEGS/Walk1433.jpg"
434,17.360,3,"dataset/video_3/JPEGS/Walk1434.jpg"
435,17.400,3,"dataset/video_3/JPEGS/Walk1435.jpg"
436,17.440,3,"dataset/video_3/JPEGS/Walk1436.jpg"
437,17.480,3,"dataset/video_3/JPEGS/Walk1437.jpg"
438,17.520,3,"dataset/video_3/JPEGS/Walk1438.jpg"
439,17.560,3,"dataset/video_3/JPEGS/Walk1439.jpg"
440,17.600,3,"dataset/video_3/JPEGS/Walk1440.jpg"
441,17.640,3,"dataset/video_3/JPEGS/Walk1441.jpg"
442,17.680,3,"dataset/video_3/JPEGS/Walk1442.jpg"
443,17.720,3,"dataset/video_3/JPEGS/Walk1443.jpg"
444,17.760,3,"dataset/video_3/JPEGS/Walk1444.jpg"
445,17.800,3,"dataset/video_3/JPEGS/Walk1445.jpg"
446,17.840,3,"dataset/video_3/JPEGS/Walk1446.jpg"
447,17.880,3,"dataset/video_3/JPEGS/Walk1447.jpg"
448,17.920,3,"dataset/video_3/JPEGS/Walk1448.jpg"
449,17.960,3,"dataset/video_3/JPEGS/Walk1449.jpg"
450,18.000,3,"dataset/video_3/JPEGS/Walk1450.jpg"
451,18.040,3,"dataset/video_3/JPEGS/Walk1451.jpg"
452,18.080,3,"dataset/video_3/JPEGS/Walk1452.jpg"
453,18.120,3,"dataset/video_3/JPEGS/Walk1453.jpg"
454,18.160,3,"dataset/video_3/JPEGS/Walk1454.jpg"
455,18.200,3,"dataset/video_3/JPEGS/Walk1455.jpg"
456,18.240,3,"dataset/video_3/JPEGS/Walk1456.jpg"
457,18.280,3,"dataset/video_3/JPEGS/Walk1457.jpg"
458,18.320,3,"dataset/video_3/JPEGS/Walk1458.jpg"
459,18.360,3,"dataset/video_3/JPEGS/Walk1459.jpg"
460,18.400,3,"dataset/video_3/JPEGS/Walk1460.jpg"
461,18.440,3,"dataset/video_3/JPEGS/Walk1461.jpg"
462,18.480,3,"dataset/video_3/JPEGS/Walk1462.jpg"
463,18.520,3,"dataset/video_3/JPEGS/Walk1463.jpg"
464,18.560,3,"dataset/video_3/JPEGS/Walk1464.jpg"
465,18.600,3,"dataset/video_3/JPEGS/Walk1465.jpg"
466,18.640,3,"dataset/video_3/JPEGS/Walk1466.jpg"
467,18.680,3,"dataset/video_3/JPEGS/Walk1467.jpg"
468,18.720,3,"dataset/video_3/JPEGS/Walk1468.jpg"
469,18.760,3,"dataset/video_3/JPEGS/Walk1469.jpg"
470,18.800,3,"dataset/video_3/JPEGS/Walk1470.jpg"
471,18.840,3,"dataset/video_3/JPEGS/Walk1471.jpg"
472,18.880,3,"dataset/video_3/JPEGS/Walk1472.jpg"
473,18.920,3,"dataset/video_3/JPEGS/Walk1473.jpg"
474,18.960,3,"dataset/video_3/JPEGS/Walk1474.jpg"
475,19.000,3,"dataset/video_3/JPEGS/Walk1475.jpg"
476,19.040,3,"dataset/video_3/JPEGS/Walk1476.jpg"
477,19.080,3,"dataset/video_3/JPEGS/Walk1477.jpg"
478,19.120,3,"dataset/video_3/JPEGS/Walk1478.jpg"
479,19.160,3,"dataset/video_3/JPEGS/Walk1479.jpg"
480,19.200,3,"dataset/video_3/JPEGS/Walk1480.jpg"
481,19.240,3,"dataset/video_3/JPEGS/Walk1481.jpg"
482,19.280,3,"dataset/video_3/JPEGS/Walk1482.jpg"
483,19.320,3,"dataset/video_3/JPEGS/Walk1483.jpg"
484,19.360,3,"dataset/video_3/JPEGS/Walk1484.jpg"
485,19.400,3,"dataset/video_3/JPEGS/Walk1485.jpg"
486,19.440,3,"dataset/video_3/JPEGS/Walk1486.jpg"
487,19.480,3,"dataset/video_3/JPEGS/Walk1487.jpg"
488,19.520,3,"dataset/video_3/JPEGS/Walk1488.jpg"
489,19.560,3,"dataset/video_3/JPEGS/Walk1489.jpg"
490,19.600,3,"dataset/video_3/JPEGS/Walk1490.jpg"
491,19.640,3,"dataset/video_3/JPEGS/Walk1491.jpg"
492,19.680,3,"dataset/video_3/JPEGS/Walk1492.jpg"
493,19.720,3,"dataset/video_3/JPEGS/Walk1493.jpg"
494,19.760,3,"dataset/video_3/JPEGS/Walk1494.jpg"
495,19.800,3,"dataset/video_3/JPEGS/Walk1495.jpg"
496,19.840,3,"dataset/video_3/JPEGS/Walk1496.jpg"
497,19.880,3,"dataset/video_3/JPEGS/Walk1497.jpg"
498,19.920,3,"dataset/video_3/JPEGS/Walk1498.jpg"
499,19.960,3,"dataset/video_3/JPEGS/Walk1499.jpg"
500,20.000,3,"dataset/video_3/JPEGS/Walk1500.jpg"
501,20.040,3,"dataset/video_3/JPEGS/Walk1501.jpg"
502,20.080,3,"dataset/video_3/JPEGS/Walk1502.jpg"
503,20.120,3,"dataset/video_3/JPEGS/Walk1503.jpg"
504,20.160,3,"dataset/video_3/JPEGS/Walk1504.jpg"
505,20.200,3,"dataset/video_3/JPEGS/Walk1505.jpg"
506,20.240,3,"dataset/video_3/JPEGS/Walk1506.jpg"
507,20.280,3,"dataset/video_3/JPEGS/Walk1507.jpg"
508,20.320,3,"dataset/video_3/JPEGS/Walk1508.jpg"
509,20.360,3,"dataset/video_3/JPEGS/Walk1509.jpg"
510,20.400,3,"dataset/video_3/JPEGS/Walk1510.jpg"
511,20.440,3,"dataset/video_3/JPEGS/Walk1511.jpg"
512,20.480,2,"dataset/video_3/JPEGS/Walk1512.jpg"
513,20.520,2,"dataset/video_3/JPEGS/Walk1513.jpg"
514,20.560,2,"dataset/video_3/JPEGS/Walk1514.jpg"
515,20.600,2,"dataset/video_3/JPEGS/Walk1515.jpg"
516,20.640,2,"dataset/video_3/JPEGS/Walk1516.jpg"
517,20.680,2,"dataset/video_3/JPEGS/Walk1517.jpg"
518,20.720,2,"dataset/video_3/JPEGS/Walk1518.jpg"
519,20.760,2,"dataset/video_3/JPEGS/Walk1519.jpg"
520,20.800,2,"dataset/video_3/JPEGS/Walk1520.jpg"
521,20.840,2,"dataset/video_3/JPEGS/Walk1521.jpg"
522,20.880,2,"dataset/video_3/JPEGS/Walk1522.jpg"
523,20.920,2,"dataset/video_3/JPEGS/Walk1523.jpg"
524,20.960,2,"dataset/video_3/JPEGS/Walk1524.jpg"
525,21.000,2,"dataset/video_3/JPEGS/Walk1525.jpg"
526,21.040,2,"dataset/video_3/JPEGS/Walk1526.jpg"
527,21.080,2,"dataset/video_3/JPEGS/Walk1527.jpg"
528,21.120,2,"dataset/video_3/JPEGS/Walk1528.jpg"
529,21.160,2,"dataset/video_3/JPEGS/Walk1529.jpg"
530,21.200,2,"dataset/video_3/JPEGS/Walk1530.jpg"
531,21.240,2,"dataset/video_3/JPEGS/Walk1531.jpg"
532,21.280,2,"dataset/video_3/JPEGS/Walk1532.jpg"
533,21.320,2,"dataset/video_3/JPEGS/Walk1533.jpg"
534,21.360,2,"dataset/video_3/JPEGS/Walk1534.jpg"
535,21.400,2,"dataset/video_3/JPEGS/Walk1535.jpg"
536,21.440,2,"dataset/video_3/JPEGS/Walk1536.jpg"
537,21.480,2,"dataset/video_3/JPEGS/Walk1537.jpg"
538,21.520,2,"dataset/video_3/JPEGS/Walk1538.jpg"
539,21.560,2,"dataset/video_3/JPEGS/Walk1539.jpg"
540,21.600,2,"dataset/video_3/JPEGS/Walk1540.jpg"
541,21.640,2,"dataset/video_3/JPEGS/Walk1541.jpg"
542,21.680,2,"dataset/video_3/JPEGS/Walk1542.jpg"
543,21.720,2,"dataset/video_3/JPEGS/Walk1543.jpg"
544,21.760,2,"dataset/video_3/JPEGS/Walk1544.jpg"
545,21.800,2,"dataset/video_3/JPEGS/Walk1545.jpg"
546,21.840,2,"dataset/video_3/JPEGS/Walk1546.jpg"
547,21.880,2,"dataset/video_3/JPEGS/Walk1547.jpg"
548,21.920,2,"dataset/video_3/JPEGS/Walk1548.jpg"
549,21.960,2,"dataset/video_3/JPEGS/Walk1549.jpg"
550,22.000,2,"dataset/video_3/JPEGS/Walk1550.jpg"
551,22.040,2,"dataset/video_3/JPEGS/Walk1551.jpg"
552,22.080,2,"dataset/video_3/JPEGS/Walk1552.jpg"
553,22.120,2,"dataset/video_3/JPEGS/Walk1553.jpg"
554,22.160,2,"dataset/video_3/JPEGS/Walk1554.jpg"
555,22.200,2,"dataset/video_3/JPEGS/Walk1555.jpg"
556,22.240,2,"dataset/video_3/JPEGS/Walk1556.jpg"
557,22.280,2,"dataset/video_3/JPEGS/Walk1557.jpg"
558,22.320,2,"dataset/video_3/JPEGS/Walk1558.jpg"
559,22.360,2,"dataset/video_3/JPEGS/Walk1559.jpg"
560,22.400,2,"dataset/video_3/JPEGS/Walk1560.jpg"
561,22.440,2,"dataset/video_3/JPEGS/Walk1561.jpg"
562,22.480,2,"dataset/video_3/JPEGS/Walk1562.jpg"
563,22.520,2,"dataset/video_3/JPEGS/Walk1563.jpg"
564,22.560,2,"dataset/video_3/JPEGS/Walk1564.jpg"
565,22.600,2,"dataset/video_3/JPEGS/Walk1565.jpg"
566,22.640,2,"dataset/video_3/JPEGS/Walk1566.jpg"
567,22.680,2,"dataset/video_3/JPEGS/Walk1567.jpg"
568,22.720,2,"dataset/video_3/JPEGS/Walk1568.jpg"
569,22.760,2,"dataset/video_3/JPEGS/Walk1569.jpg"
570,22.800,2,"dataset/video_3/JPEGS/Walk1570.jpg"
571,22.840,2,"dataset/video_3/JPEGS/Walk1571.jpg"
572,22.880,2,"dataset/video_3/JPEGS/Walk1572.jpg"
573,22.920,2,"dataset/video_3/JPEGS/Walk1573.jpg"
574,22.960,2,"dataset/video_3/JPEGS/Walk1574.jpg"
575,23.000,2,"dataset/video_3/JPEGS/Walk1575.jpg"
576,23.040,2,"dataset/video_3/JPEGS/Walk1576.jpg"
577,23.080,2,"dataset/video_3/JPEGS/Walk1577.jpg"
578,23.120,2,"dataset/video_3/JPEGS/Walk1578.jpg"
579,23.160,2,"dataset/video_3/JPEGS/Walk1579.jpg"
580,23.200,2,"dataset/video_3/JPEGS/Walk1580.jpg"
581,23.240,2,"dataset/video_3/JPEGS/Walk1581.jpg"
582,23.280,2,"dataset/video_3/JPEGS/Walk1582.jpg"
583,23.320,2,"dataset/video_3/JPEGS/Walk1583.jpg"
584,23.360,2,"dataset/video_3/JPEGS/Walk1584.jpg"
585,23.400,2,"dataset/video_3/JPEGS/Walk1585.jpg"
586,23.440,2,"dataset/video_3/JPEGS/Walk1586.jpg"
587,23.480,2,"dataset/video_3/JPEGS/Walk1587.jpg"
588,23.520,2,"dataset/video_3/JPEGS/Walk1588.jpg"
589,23.560,2,"dataset/video_3/JPEGS/Walk1589.jpg"
590,23.600,2,"dataset/video_3/JPEGS/Walk1590.jpg"
591,23.640,2,"dataset/video_3/JPEGS/Walk1591.jpg"
592,23.680,2,"dataset/video_3/JPEGS/Walk1592.jpg"
593,23.720,2,"dataset/video_3/JPEGS/Walk1593.jpg"
594,23.760,2,"dataset/video_3/JPEGS/Walk1594.jpg"
595,23.800,2,"dataset/video_3/JPEGS/Walk1595.jpg"
596,23.840,2,"dataset/video_3/JPEGS/Walk1596.jpg"
597,23.880,2,"dataset/video_3/JPEGS/Walk1597.jpg"
598,23.920,2,"dataset/video_3/JPEGS/Walk1598.jpg"
599,23.960,2,"dataset/video_3/JPEGS/Walk1599.jpg"
600,24.000,2,"dataset/video_3/JPEGS/Walk1600.jpg"
601,24.040,2,"dataset/video_3/JPEGS/Walk1601.jpg"
602,24.080,2,"dataset/video_3/JPEGS/Walk1602.jpg"
603,24.120,2,"dataset/video_3/JPEGS/Walk1603.jpg"
604,24.160,2,"dataset/video_3/JPEGS/Walk1604.jpg"
605,24.200,2,"dataset/video_3/JPEGS/Walk1605.jpg"
606,24.240,2,"dataset/video_3/JPEGS/Walk1606.jpg"
607,24.280,2,"dataset/video_3/JPEGS/Walk1607.jpg"
608,24.320,2,"dataset/video_3/JPEGS/Walk1608.jpg"
609,24.360,2,"dataset/video_3/JPEGS/Walk1609.jpg"
610,24.400,2,"dataset/video_3/JPEGS/Walk1610.jpg"
